기관ID,구,주소
C1104041,양천구,서울특별시 양천구 목동중앙로 71  (목동)
C1104319,송파구,서울특별시 송파구 위례성대로20길 31 1층 (오금동)
C1100105,서대문구,서울특별시 서대문구 수색로 100
C1104206,구로구,서울특별시 구로구 경인로67길 23 (신도림동대우푸르지오2차 101동 311호)
C1104011,종로구,서울특별시 종로구 자하문로 58 1층 (창성동)
C1108917,강동구,서울특별시 강동구 동남로71길 32 103호 (명일동 환타지아)
C1108716,중랑구,서울특별시 중랑구 사가정로 384 1층 101호 (면목동)
C1107583,강서구,서울특별시 강서구 화곡로 142 114호 (화곡동 메가박스)
C1107088,영등포구,서울특별시 영등포구 당산로 223 (당산동5가)
C1100073,광진구,서울특별시 광진구 능동로13길 39
C1108667,동작구,서울특별시 동작구 상도로 345 1층 (상도동)
C1103027,양천구,서울특별시 양천구 목동동로 130 B 상가 129 호 (신정동목동14단지B상가)
C1103926,강북구,서울특별시 강북구 노해로 81 (수유동)
C1107915,서대문구,서울특별시 서대문구 신촌로 73 1층 (창천동 거화빌딩)
C1107107,서초구,서울특별시 서초구 잠원로 24  406호 (반포동 반포자이플라자)
C1108817,강동구,서울특별시 강동구 천호대로157길 54 1층 (천호동)
C1108430,강서구,서울특별시 강서구 강서로 193 101호 (화곡동)
C1107214,동작구,서울특별시 동작구 노량진로 90 (노량진동)
C1104193,마포구,서울특별시 마포구 연희로 5 지하1층 (동교동)
C1108867,서대문구,서울특별시 서대문구 거북골로 17 1층 (홍은동)
C1107131,노원구,서울특별시 노원구 동일로 985 (공릉동) 1층
C1107548,영등포구,서울특별시 영등포구 양평로 127 (양평동5가)
C1100538,서초구,서울특별시 서초구 사임당로 151
C1100537,관악구,서울특별시 관악구 관악로30길 12 301호 (봉천동 봉천우성아파트)
C1108816,양천구,서울특별시 양천구 남부순환로59길 3 1층 102호 (신월동 우영아파트)
C1104592,송파구,서울특별시 송파구 양산로 42 (거여동)
C1100454,서초구,서울특별시 서초구 서래로5길 6
C1107600,용산구,서울특별시 용산구 새창로 70 212호 (도원동 도원동삼성래미안)
C1107136,노원구,서울특별시 노원구 동일로 1036 (공릉동) 1층
C1100555,강북구,서울특별시 강북구 도봉로 245  (미아동)
C1103298,관악구,서울특별시 관악구 남부순환로 1443 (신림동)
C1100036,은평구,서울특별시 은평구 가좌로 271
C1103643,동작구,서울특별시 동작구 상도로 301 (상도1동)
C1103770,성동구,서울특별시 성동구 성수이로 113  (성수동2가)
C1100556,성동구,서울특별시 성동구 독서당로 299-2 1층 (금호동3가)
C1108472,송파구,서울특별시 송파구 백제고분로 501  (방이동)
C1100144,서대문구,서울특별시 서대문구 수색로 100 4단지 상가1동 1-13호 (북가좌동 DMC래미안e편한세상)
C1100038,양천구,서울특별시 양천구 남부순환로 356 1층 (신월동)
C1100654,강남구,서울특별시 강남구 언주로 707 2층 일부호 (논현동)
C1103028,강남구,서울특별시 강남구 강남대로 446
C1108265,영등포구,서울특별시 영등포구 영중로2길 1 1층 (영등포동3가)
C1100422,중랑구,서울특별시 중랑구 망우로 474 (망우동)
C1100285,중구,서울특별시 중구 다산로 230 (신당동)
C1102536,성동구,서울특별시 성동구 한림말길 31
C1108216,금천구,서울특별시 금천구 두산로 71 (독산동)
C1103629,광진구,서울특별시 광진구 자양로15길 27 1층 (자양동)
C1103031,노원구,서울특별시 노원구 공릉로 187  (공릉동)
C1102670,관악구,서울특별시 관악구 남부순환로172길 9 (신림동)
C1103910,은평구,서울특별시 은평구 응암로 248-1
C1104083,성북구,서울특별시 성북구 보문로34길 59 1층(동선동1가)
C1100284,양천구,서울특별시 양천구 중앙로 275 (신정동)
C1100655,강동구,서울특별시 강동구 구천면로 222 (천호동)
C1108604,송파구,서울특별시 송파구 송파대로 345 상가 1A동 1045호 (가락동 헬리오시티)
C1106995,영등포구,서울특별시 영등포구 경인로 775
C1102537,마포구,서울특별시 마포구 신촌로 270 308호 (아현동 수창빌딩)
C1101230,강남구,서울특별시 강남구 테헤란로 222 도원빌딩 지하1층 일부 (역삼동)
C1100421,동대문구,서울특별시 동대문구 답십리로66길 95 1층 (장안동)
C1108302,서대문구,서울특별시 서대문구 세무서길 12 1층 (홍제동)
C1103429,중구,서울특별시 중구 동호로 193 3층 (신당동)
C1104075,동작구,서울특별시 동작구 사당로 308 (사당동 화인빌딩)
C1103624,강남구,서울특별시 강남구 도곡로 184
C1100423,강서구,서울특별시 강서구 수명로 82
C1103412,양천구,서울특별시 양천구 목동동로8길 23 메리트윈 상가동 105호 (신정동)
C1108605,강동구,서울특별시 강동구 동남로73길 26 203호 (명일동 고덕복합빌딩)
C1104369,금천구,서울특별시 금천구 금하로 717  (시흥동)
C1100424,송파구,서울특별시 송파구 풍성로25길 41 백원빌딩 (풍납동)
C1108320,서대문구,서울특별시 서대문구 증가로 138 남가좌프라자 1층 (남가좌동)
C1106957,동대문구,서울특별시 동대문구 이문로 188 1층 (이문동)
C1108580,강남구,서울특별시 강남구 논현로 836 삼신빌딩 1층 102호 (신사동)
C1108606,관악구,서울특별시 관악구 보라매로5길 5 104호 (봉천동 보라매우성아파트)
C1103684,마포구,서울특별시 마포구 마포대로 73 104호(도화동SK허브그린)
C1108746,관악구,서울특별시 관악구 남부순환로 1471 1층 (신림동)
C1108500,동대문구,서울특별시 동대문구 경희대로 19-3 1층 (회기동)
C1107350,중구,서울특별시 중구 다산로 82  (신당동)
C1108973,성북구,서울특별시 성북구 보국문로 160 1층 (정릉동)
C1107999,성동구,서울특별시 성동구 금호로 158-2 지1층 (금호동1가)
C1107191,강동구,서울특별시 강동구 천호대로 1092 (성내동) 에스케이허브진
C1108549,강남구,서울특별시 강남구 테헤란로 532 1층 105호 (대치동)
C1108008,영등포구,서울특별시 영등포구 양평로 지하 40 당산역 지하1층 (당산동6가)
C1108495,송파구,서울특별시 송파구 송파대로 345 1A동 2023호 (가락동 헬리오시티)
C1108304,송파구,서울특별시 송파구 송파대로 345 1A동 1층 1002호 (가락동 헬리오시티)
C1102699,성동구,서울특별시 성동구 독서당로 384 중앙노인정 102호 (응봉동)
C1102523,중구,서울특별시 중구 동호로 196 (신당동)
C1100532,서대문구,서울특별시 서대문구 거북골로14길 32
C1100535,종로구,서울특별시 종로구 통일로 246-10 113호 (무악동)
C1103483,영등포구,서울특별시 영등포구 도림로 158
C1100533,동작구,서울특별시 동작구 장승배기로10길 47 (상도동)
C1100534,성북구,서울특별시 성북구 삼양로 66 B02호 (길음동둥부크리닉)
C1103026,강북구,서울특별시 강북구 도봉로67길 18 (수유동)
C1106922,금천구,서울특별시 금천구 두산로 70  T-113호(현대지식산업센터)
C1103690,송파구,서울특별시 송파구 올림픽로12길 5 정호빌딩 (잠실동)
C1108520,송파구,서울특별시 송파구 송파대로 345 1A동 4028호 (가락동 헬리오시티)
C1103815,서초구,서울특별시 서초구 강남대로 375
C1103410,종로구,서울특별시 종로구 율곡로 75
C1104346,광진구,서울특별시 광진구 광나루로56길 85 테크노-마트21 지하1층 D-12호 (구의동)
C1103465,용산구,서울특별시 용산구 이촌로 280  (이촌동)
C1107611,금천구,서울특별시 금천구 독산로 142 (시흥동 덕산빌딩)
C1100536,강동구,서울특별시 강동구 강동대로 155 1층 102호 (성내동)
C1100420,구로구,서울특별시 구로구 공원로 41
C1100279,동작구,서울특별시 동작구 등용로 6 (상도동 크라운플라자)
C1103845,금천구,서울특별시 금천구 가산디지털1로 149 1층 103호 (가산동신한이노플렉스)
C1107009,성북구,서울특별시 성북구 북악산로 844 상가동 지하층 102-1호 (돈암동 브라운스톤 돈암 아파트)
C1104868,강남구,서울특별시 강남구 테헤란로 151
C1102185,서대문구,서울특별시 서대문구 연세로 29-1 1층 (창천동)
C1104311,마포구,서울특별시 마포구 연희로 37 (연남동)
C1100410,은평구,서울특별시 은평구 가좌로 241 (응암동)
C1103688,금천구,서울특별시 금천구 금하로 707 (시흥동)
C1102984,관악구,서울특별시 관악구 남부순환로172길 10
C1103601,동대문구,서울특별시 동대문구 난계로 238 (신설동)
C1108699,강북구,서울특별시 강북구 솔샘로67길 118 1층 (미아동)
C1100412,성동구,서울특별시 성동구 마조로 30
C1100419,도봉구,서울특별시 도봉구 도봉로159길 17
C1100418,서대문구,서울특별시 서대문구 세무서2길 60
C1104778,광진구,서울특별시 광진구 광나루로 508
C1102520,동대문구,서울특별시 동대문구 홍릉로 34-1 (청량리동)
C1103682,강동구,서울특별시 강동구 천중로51길 56
C1104626,서대문구,서울특별시 서대문구 증가로20가길 89 1층 (북가좌동)
C1100278,강서구,서울특별시 강서구 까치산로 43  (화곡동)
C1100648,마포구,서울특별시 마포구 창전로 60
C1103459,양천구,서울특별시 양천구 중앙로36길 16-1 (신정동)
C1108691,종로구,서울특별시 종로구 삼봉로 57 호수빌딩 지하1층 (수송동)
C1108819,송파구,서울특별시 송파구 송파대로49길 52 A동 102호 (석촌동)
C1104148,성북구,서울특별시 성북구 동소문로47길 12 1층 (길음동)
C1104560,송파구,서울특별시 송파구 송파대로45길 12 (석촌동)
C1103432,강남구,서울특별시 강남구 언주로108길 15  (역삼동)
C1104917,강동구,서울특별시 강동구 성내로 66
C1103213,마포구,서울특별시 마포구 효창원로 248-3 1층 (공덕동)
C1100037,은평구,서울특별시 은평구 서오릉로 139
C1103930,관악구,서울특별시 관악구 남부순환로 1595 1층 (신림동)
C1108212,성북구,서울특별시 성북구 종암로 123 104호 (종암동)
C1100649,서초구,서울특별시 서초구 서초대로 24 1층 (방배동)
C1103310,서대문구,서울특별시 서대문구 통일로39가길 10-2 1층 (홍제동)
C1102182,동대문구,서울특별시 동대문구 장안벚꽃로 107 2층 6호 (장안동 현대홈타운제1상가동)
C1107174,마포구,서울특별시 마포구 와우산로27길 43 1층 (서교동)
C1104676,마포구,서울특별시 마포구 홍익로3길 11 1층 (서교동)
C1108903,마포구,서울특별시 마포구 어울마당로 62 1층 (서교동)
C1107019,동대문구,서울특별시 동대문구 홍릉로 59 1층 (청량리동)
C1103694,은평구,서울특별시 은평구 통일로 724 (불광동)
C1100651,양천구,서울특별시 양천구 중앙로 253 (신정동)
C1103647,중랑구,서울특별시 중랑구 중랑역로 150 (묵동)
C1103272,중구,서울특별시 중구 남대문로9길 40 센터플레이스(Center Place) 108-1호 (다동)
C1100652,동대문구,서울특별시 동대문구 답십리로48가길 46 (답십리동)
C1104657,은평구,서울특별시 은평구 연서로 246 203호 (불광동)
C1107359,중랑구,서울특별시 중랑구 면목로 310 3층 (면목동)
C1107181,서대문구,서울특별시 서대문구 가좌로 65 1층 102호 (홍은동 서강주상복합아파트)
C1106991,양천구,서울특별시 양천구 목동중앙서로2길 9 1층 (목동)
C1100653,서대문구,서울특별시 서대문구 통일로34길 48 216호 (홍제동)
C1103622,양천구,서울특별시 양천구 목동로 229 1층 (신정동)
C1108661,서대문구,서울특별시 서대문구 통일로 460 2층 (홍제동)
C1104038,서대문구,서울특별시 서대문구 통일로 450 1층 (홍제동)
C1104216,용산구,서울특별시 용산구 이촌로 206 3층 (이촌동 국민은행PB센터)
C1100514,강서구,서울특별시 강서구 가로공원로76길 56
C1100734,강서구,서울특별시 강서구 화곡로 176-4  (화곡동)
C1109040,강서구,서울특별시 강서구 곰달래로 223 화곡동상가 104호 (화곡동)
C1103723,강서구,서울특별시 강서구 강서로 254  (화곡동 우장산아이파크이편한세상)
C1103242,강서구,서울특별시 강서구 강서로 205 (화곡동)
C1100515,노원구,서울특별시 노원구 노원로1길 67  (공릉동)
C1100516,영등포구,서울특별시 영등포구 신길로 42
C1107137,노원구,서울특별시 노원구 공릉로 150 (공릉동) 1층
C1100518,성동구,서울특별시 성동구 행당로 1 103호(금호동1가로타리빌딩)
C1100517,동작구,서울특별시 동작구 노량진로6길 26 1층 (노량진동)
